file,line,end_line,function,is_test
python/a100_device_gate.py,23,24,_utc_now,False
python/a100_device_gate.py,27,31,_write_json,False
python/a100_device_gate.py,34,40,_cuda_visible_selector,False
python/a100_device_gate.py,43,86,_nvidia_smi_rows,False
python/a100_device_gate.py,89,136,_select_smi_row,False
python/a100_device_gate.py,139,253,collect_device_report,False
python/a100_device_gate.py,256,337,_load_preflight,False
python/a100_device_gate.py,340,358,_minimal_runtime_device_identity,False
python/a100_device_gate.py,361,415,_record_gate,False
python/a100_device_gate.py,418,450,main,False
python/audit_v800_preservation.py,7,7,sha,False
python/audit_v800_preservation.py,8,50,main,False
python/audit_v810_preservation.py,36,37,_sha256_bytes,False
python/audit_v810_preservation.py,40,45,_sha256_file,False
python/audit_v810_preservation.py,48,59,_included,False
python/audit_v810_preservation.py,62,74,_load_mapping,False
python/audit_v810_preservation.py,77,105,_baseline_zip_files,False
python/audit_v810_preservation.py,108,345,audit,False
python/audit_v810_preservation.py,348,424,_write_report,False
python/audit_v810_preservation.py,427,489,main,False
python/audit_v820_preservation.py,36,37,_sha256_bytes,False
python/audit_v820_preservation.py,40,45,_sha256_file,False
python/audit_v820_preservation.py,48,59,_included,False
python/audit_v820_preservation.py,62,74,_load_mapping,False
python/audit_v820_preservation.py,77,105,_baseline_zip_files,False
python/audit_v820_preservation.py,108,345,audit,False
python/audit_v820_preservation.py,348,424,_write_report,False
python/audit_v820_preservation.py,427,489,main,False
python/benchmark_bc_native_batches.py,15,18,benchmark_items,False
python/benchmark_bc_native_batches.py,20,85,main,False
python/benchmark_reactive_backends.py,19,79,main,False
python/check_bc_native_cuda.py,10,45,main,False
python/compare_bc_native_python.py,12,63,main,False
python/compare_cpp_python_fp64.py,37,64,_run,False
python/compare_cpp_python_fp64.py,67,204,main,False
python/compare_cpu_mps_validation.py,20,43,_pareto_ids,False
python/compare_cpu_mps_validation.py,46,53,_safe_spearman,False
python/compare_cpu_mps_validation.py,56,169,main,False
python/ecsp_cpp/backend.py,24,25,_bool_text,False
python/ecsp_cpp/backend.py,28,39,write_mask_binary,False
python/ecsp_cpp/backend.py,42,56,_channel_values,False
python/ecsp_cpp/backend.py,59,236,serialise_cpp_config,False
python/ecsp_cpp/backend.py,239,248,write_cpp_config,False
python/ecsp_cpp/backend.py,252,258,__init__,False
python/ecsp_cpp/backend.py,260,272,verify,False
python/ecsp_cpp/backend.py,274,303,prepare_case,False
python/ecsp_cpp/backend.py,306,317,launch_prepared_case,False
python/ecsp_cpp/backend.py,320,348,collect_prepared_case,False
python/ecsp_cpp/backend.py,350,360,run_case,False
python/ecsp_cuda/solver.py,40,42,_canonical_numpy_bool_mask,False
python/ecsp_cuda/solver.py,45,54,_strict_json_value,False
python/ecsp_cuda/solver.py,57,60,_same_float,False
python/ecsp_cuda/solver.py,72,104,__init__,False
python/ecsp_cuda/solver.py,106,121,verify,False
python/ecsp_cuda/solver.py,124,143,_validate_common_config,False
python/ecsp_cuda/solver.py,146,160,_channel,False
python/ecsp_cuda/solver.py,162,164,_to_scalar_tensor,False
python/ecsp_cuda/solver.py,166,169,_harmonic,False
python/ecsp_cuda/solver.py,171,172,_sigmoid,False
python/ecsp_cuda/solver.py,174,182,_neumann_edges,False
python/ecsp_cuda/solver.py,184,218,_init_state,False
python/ecsp_cuda/solver.py,220,254,_transport_fields,False
python/ecsp_cuda/solver.py,256,275,_diffusion_rhs,False
python/ecsp_cuda/solver.py,277,317,_build_system,False
python/ecsp_cuda/solver.py,319,328,_apply_A,False
python/ecsp_cuda/solver.py,331,334,_dot,False
python/ecsp_cuda/solver.py,336,422,_solve_pcg,False
python/ecsp_cuda/solver.py,424,431,_activity_gamma,False
python/ecsp_cuda/solver.py,433,442,_eeq,False
python/ecsp_cuda/solver.py,444,485,_channel_eval,False
python/ecsp_cuda/solver.py,487,511,_cell_context,False
python/ecsp_cuda/solver.py,513,604,_solve_faces,False
python/ecsp_cuda/solver.py,606,639,_eval_boundary,False
python/ecsp_cuda/solver.py,641,685,_finish_reaction,False
python/ecsp_cuda/solver.py,687,800,_solve_electrochem,False
python/ecsp_cuda/solver.py,802,812,_gradient,False
python/ecsp_cuda/solver.py,814,837,_compute_current,False
python/ecsp_cuda/solver.py,839,845,_laplacian,False
python/ecsp_cuda/solver.py,847,860,_flux_div_charged,False
python/ecsp_cuda/solver.py,862,871,_flux_div_neutral,False
python/ecsp_cuda/solver.py,873,888,_limited_update,False
python/ecsp_cuda/solver.py,890,929,_update_species,False
python/ecsp_cuda/solver.py,931,949,_update_blocking,False
python/ecsp_cuda/solver.py,951,954,_percentile99,False
python/ecsp_cuda/solver.py,956,1213,_simulate_batch,False
python/ecsp_cuda/solver.py,1215,1247,run_batch,False
python/ecsp_cuda/solver.py,542,552,evaluate,False
python/ecsp_cuda/solver.py,644,649,heat,False
python/ecsp_native/adapter.py,18,26,_native_step_count,False
python/ecsp_native/adapter.py,28,37,_is_time_grid_aligned,False
python/ecsp_native/adapter.py,51,237,pack_config,False
python/ecsp_native/adapter.py,239,251,_canonical_native_bool_mask,False
python/ecsp_native/adapter.py,253,318,run_native_batch,False
python/ecsp_native/adapter.py,320,506,_package,False
python/ecsp_native/adapter.py,40,45,__init__,False
python/ecsp_native/adapter.py,46,49,to_cpu_dicts,False
python/ecsp_native/adapter.py,90,90,floor,False
python/ecsp_native/adapter.py,197,218,prop,False
python/ecsp_native/adapter.py,330,333,evaluation_value,False
python/ecsp_native/adapter.py,334,337,evaluation_peak,False
python/ecsp_native/loader.py,14,26,required_cpp_standard,False
python/ecsp_native/loader.py,28,41,build_info,False
python/ecsp_native/loader.py,44,62,load_native,False
python/ecsp_native/standalone.py,18,30,standalone_build_info,False
python/ecsp_native/standalone.py,32,66,build_standalone,False
python/ecsp_native/standalone.py,68,74,_write_tensor,False
python/ecsp_native/standalone.py,76,79,_read_exact,False
python/ecsp_native/standalone.py,81,92,_read_tensor,False
python/ecsp_native/standalone.py,94,131,run_standalone,False
python/ecsp_nsga2/baselines.py,58,62,_nearest_resize,False
python/ecsp_nsga2/baselines.py,65,67,_component_count,False
python/ecsp_nsga2/baselines.py,70,80,_component_boxes,False
python/ecsp_nsga2/baselines.py,83,86,_minimum_gap_mm,False
python/ecsp_nsga2/baselines.py,89,90,_perimeter,False
python/ecsp_nsga2/baselines.py,93,139,_build_hidden_bus_vertical_staggered_masks,False
python/ecsp_nsga2/baselines.py,142,162,_equal_rectangular_fingers,False
python/ecsp_nsga2/baselines.py,165,173,_vertical_overlap_fraction,False
python/ecsp_nsga2/baselines.py,176,593,generate_area_matched_staggered,False
python/ecsp_nsga2/baselines.py,595,622,write_objective_comparison_csv,False
python/ecsp_nsga2/baselines.py,625,635,_load_font,False
python/ecsp_nsga2/baselines.py,638,686,write_comparison_image,False
python/ecsp_nsga2/baselines.py,689,704,strict_json_dump,False
python/ecsp_nsga2/baselines.py,517,538,component_record,False
python/ecsp_nsga2/baselines.py,690,701,clean,False
python/ecsp_nsga2/bc_native.py,34,49,available_cpu_budget,False
python/ecsp_nsga2/bc_native.py,52,54,_write,False
python/ecsp_nsga2/bc_native.py,57,62,_candidate_failure,False
python/ecsp_nsga2/bc_native.py,218,225,_cpu_init,False
python/ecsp_nsga2/bc_native.py,227,229,_cpu_job,False
python/ecsp_nsga2/bc_native.py,66,121,__init__,False
python/ecsp_nsga2/bc_native.py,123,127,_run_physics,False
python/ecsp_nsga2/bc_native.py,129,169,_safe_run,False
python/ecsp_nsga2/bc_native.py,171,191,_evaluate_chunk,False
python/ecsp_nsga2/bc_native.py,193,201,evaluate_batch,False
python/ecsp_nsga2/bc_native.py,203,213,evaluate_handoff_batch,False
python/ecsp_nsga2/bc_native.py,238,278,__init__,False
python/ecsp_nsga2/bc_native.py,280,286,_start_pool,False
python/ecsp_nsga2/bc_native.py,288,290,close,False
python/ecsp_nsga2/bc_native.py,292,317,evaluate_batch,False
python/ecsp_nsga2/bc_native.py,319,319,evaluate,False
python/ecsp_nsga2/bc_native.py,320,322,evaluate_handoff_batch,False
python/ecsp_nsga2/bc_native.py,323,323,evaluate_handoff,False
python/ecsp_nsga2/bc_native.py,173,182,trials,False
python/ecsp_nsga2/bc_native.py,296,298,submit,False
python/ecsp_nsga2/bc_native.py,299,303,collect,False
python/ecsp_nsga2/bc_vmin.py,13,83,validate_voltage_search_contract,False
python/ecsp_nsga2/bc_vmin.py,86,118,_monotonicity_violation,False
python/ecsp_nsga2/bc_vmin.py,121,255,batched_voltage_search,False
python/ecsp_nsga2/bc_vmin.py,160,181,apply,False
python/ecsp_nsga2/diversity.py,25,27,descriptor_vector,False
python/ecsp_nsga2/diversity.py,30,38,robust_standardize,False
python/ecsp_nsga2/diversity.py,41,78,farthest_point_selection,False
python/ecsp_nsga2/diversity.py,81,127,quota_preserving_mating_pool,False
python/ecsp_nsga2/diversity.py,70,71,min_distance,False
python/ecsp_nsga2/evaluator.py,19,26,_deep_merge,False
python/ecsp_nsga2/evaluator.py,29,37,_load_yaml_if_available,False
python/ecsp_nsga2/evaluator.py,104,127,_normalise_evaluation_time_aliases,False
python/ecsp_nsga2/evaluator.py,130,142,_bc_solver_converged,False
python/ecsp_nsga2/evaluator.py,159,170,_strict_json_value,False
python/ecsp_nsga2/evaluator.py,173,197,_normalise_result,False
python/ecsp_nsga2/evaluator.py,200,213,_lookup,False
python/ecsp_nsga2/evaluator.py,216,331,canonicalise_metrics,False
python/ecsp_nsga2/evaluator.py,3398,3446,create_evaluator,False
python/ecsp_nsga2/evaluator.py,338,339,__init__,False
python/ecsp_nsga2/evaluator.py,341,370,evaluate,False
python/ecsp_nsga2/evaluator.py,382,630,__init__,False
python/ecsp_nsga2/evaluator.py,632,693,_build_geometry_batch,False
python/ecsp_nsga2/evaluator.py,696,709,_tensor_scalar,False
python/ecsp_nsga2/evaluator.py,711,857,_evaluate_chunk,False
python/ecsp_nsga2/evaluator.py,860,897,_failed_geometry_row,False
python/ecsp_nsga2/evaluator.py,899,951,evaluate_batch,False
python/ecsp_nsga2/evaluator.py,953,962,evaluate,False
python/ecsp_nsga2/evaluator.py,974,1272,__init__,False
python/ecsp_nsga2/evaluator.py,1275,1276,_to_python,False
python/ecsp_nsga2/evaluator.py,1279,1302,_failed_geometry_row,False
python/ecsp_nsga2/evaluator.py,1304,1452,_build_geometry_batch,False
python/ecsp_nsga2/evaluator.py,1454,1464,_run_physics,False
python/ecsp_nsga2/evaluator.py,1466,1633,_run_model,False
python/ecsp_nsga2/evaluator.py,1635,1676,_trial_valid,False
python/ecsp_nsga2/evaluator.py,1678,1742,_attach_vmin,False
python/ecsp_nsga2/evaluator.py,1744,1756,_evaluate_chunk,False
python/ecsp_nsga2/evaluator.py,1759,1769,_is_retryable_batch_oom,False
python/ecsp_nsga2/evaluator.py,1772,1775,_is_candidate_scoped_failure,False
python/ecsp_nsga2/evaluator.py,1777,1849,evaluate_batch,False
python/ecsp_nsga2/evaluator.py,1852,1860,_handoff_numpy,False
python/ecsp_nsga2/evaluator.py,1862,2008,_extract_handoff_batch,False
python/ecsp_nsga2/evaluator.py,2010,2052,_failed_handoff_result,False
python/ecsp_nsga2/evaluator.py,2054,2105,evaluate_handoff_batch,False
python/ecsp_nsga2/evaluator.py,2107,2116,evaluate_handoff,False
python/ecsp_nsga2/evaluator.py,2128,2309,__init__,False
python/ecsp_nsga2/evaluator.py,2311,2431,_prepare_cpp_item,False
python/ecsp_nsga2/evaluator.py,2433,2470,_cpp_one,False
python/ecsp_nsga2/evaluator.py,2473,2507,_cpp_failed_geometry_row,False
python/ecsp_nsga2/evaluator.py,2509,2535,_vmin_trial_validity,False
python/ecsp_nsga2/evaluator.py,2537,2560,_vmin_trial_summary,False
python/ecsp_nsga2/evaluator.py,2563,2579,_vmin_monotonicity_ok,False
python/ecsp_nsga2/evaluator.py,2581,2930,_attach_minimum_ignition_voltage_search,False
python/ecsp_nsga2/evaluator.py,2932,3059,evaluate_batch,False
python/ecsp_nsga2/evaluator.py,3061,3068,evaluate,False
python/ecsp_nsga2/evaluator.py,3080,3134,__init__,False
python/ecsp_nsga2/evaluator.py,3136,3149,_candidate_modules,False
python/ecsp_nsga2/evaluator.py,3152,3203,_score_callable,False
python/ecsp_nsga2/evaluator.py,3205,3235,_discover,False
python/ecsp_nsga2/evaluator.py,3237,3247,_write_diagnostics,False
python/ecsp_nsga2/evaluator.py,3249,3314,_build_call,False
python/ecsp_nsga2/evaluator.py,3316,3375,evaluate_batch,False
python/ecsp_nsga2/evaluator.py,3377,3395,evaluate,False
python/ecsp_nsga2/evaluator.py,1685,1728,run_trials,False
python/ecsp_nsga2/evaluator.py,1790,1822,evaluate_resilient,False
python/ecsp_nsga2/evaluator.py,2062,2099,evaluate_resilient,False
python/ecsp_nsga2/evaluator.py,2607,2681,finalise,False
python/ecsp_nsga2/evaluator.py,2740,2742,voltage_dir,False
python/ecsp_nsga2/evaluator.py,1875,1879,spatial,False
python/ecsp_nsga2/evaluator.py,1881,1885,history,False
python/ecsp_nsga2/geometry.py,32,48,minimum_clear_gap_pixels,False
python/ecsp_nsga2/geometry.py,87,89,_canonical_node,False
python/ecsp_nsga2/geometry.py,92,97,topology_signature,False
python/ecsp_nsga2/geometry.py,100,116,_valid_component_pairs,False
python/ecsp_nsga2/geometry.py,119,166,_make_path_template,False
python/ecsp_nsga2/geometry.py,169,213,_attach_parameters,False
python/ecsp_nsga2/geometry.py,216,266,_assign_component_poses,False
python/ecsp_nsga2/geometry.py,268,321,make_topology_templates,False
python/ecsp_nsga2/geometry.py,324,336,instantiate_variant,False
python/ecsp_nsga2/geometry.py,339,378,_walk_tree,False
python/ecsp_nsga2/geometry.py,381,397,genome_to_component_polylines,False
python/ecsp_nsga2/geometry.py,400,407,genome_to_polylines,False
python/ecsp_nsga2/geometry.py,410,458,_draw_polylines,False
python/ecsp_nsga2/geometry.py,461,463,_component_count,False
python/ecsp_nsga2/geometry.py,466,506,_fit_area_components,False
python/ecsp_nsga2/geometry.py,509,514,_minimum_gap_mm,False
python/ecsp_nsga2/geometry.py,517,518,_perimeter,False
python/ecsp_nsga2/geometry.py,521,538,_orientation_entropy,False
python/ecsp_nsga2/geometry.py,541,561,_count_nodes,False
python/ecsp_nsga2/geometry.py,564,574,_branch_stats,False
python/ecsp_nsga2/geometry.py,577,696,rasterize_and_validate,False
python/ecsp_nsga2/geometry.py,699,708,_nodes_in_component,False
python/ecsp_nsga2/geometry.py,711,717,_all_nodes,False
python/ecsp_nsga2/geometry.py,720,721,_component_counts,False
python/ecsp_nsga2/geometry.py,724,728,_strip_pose,False
python/ecsp_nsga2/geometry.py,731,735,_main_chain_tail,False
python/ecsp_nsga2/geometry.py,738,771,_normalise_component_metadata,False
python/ecsp_nsga2/geometry.py,774,778,_reposition_components,False
python/ecsp_nsga2/geometry.py,781,787,_can_add_component,False
python/ecsp_nsga2/geometry.py,790,808,_enforce_component_limits,False
python/ecsp_nsga2/geometry.py,811,824,_new_component,False
python/ecsp_nsga2/geometry.py,827,1003,mutate_genome,False
python/ecsp_nsga2/geometry.py,1006,1034,crossover_genomes,False
python/ecsp_nsga2/geometry.py,1037,1058,save_geometry,False
python/ecsp_nsga2/geometry.py,702,705,visit,False
python/ecsp_nsga2/hybrid.py,55,160,__init__,False
python/ecsp_nsga2/hybrid.py,162,203,_write_hybrid_diagnostics,False
python/ecsp_nsga2/hybrid.py,205,241,_decorate_row,False
python/ecsp_nsga2/hybrid.py,243,255,_cpp_failed_geometry_row,False
python/ecsp_nsga2/hybrid.py,257,275,_cpu_collect,False
python/ecsp_nsga2/hybrid.py,277,290,_gpu_run,False
python/ecsp_nsga2/hybrid.py,293,327,_pop_gpu_batch,False
python/ecsp_nsga2/hybrid.py,329,531,_execute_hybrid_tasks,False
python/ecsp_nsga2/hybrid.py,533,749,_attach_minimum_ignition_voltage_search_hybrid,False
python/ecsp_nsga2/hybrid.py,751,778,evaluate_batch,False
python/ecsp_nsga2/hybrid.py,780,789,evaluate,False
python/ecsp_nsga2/hybrid.py,80,89,_env_or_config_int,False
python/ecsp_nsga2/hybrid.py,542,601,finalise,False
python/ecsp_nsga2/nsga2.py,33,34,_feasible,False
python/ecsp_nsga2/nsga2.py,37,61,constrained_dominates,False
python/ecsp_nsga2/nsga2.py,64,104,fast_non_dominated_sort,False
python/ecsp_nsga2/nsga2.py,107,134,assign_crowding_distance,False
python/ecsp_nsga2/nsga2.py,137,141,rank_and_crowd,False
python/ecsp_nsga2/nsga2.py,144,154,crowded_comparison,False
python/ecsp_nsga2/nsga2.py,157,163,binary_tournament,False
python/ecsp_nsga2/nsga2.py,166,185,environmental_selection,False
python/ecsp_nsga2/nsga2.py,188,191,pareto_front,False
python/ecsp_nsga2/nsga2.py,194,215,select_knee_by_utopia_distance,False
python/ecsp_nsga2/nsga2.py,29,30,is_evaluated,False
python/ecsp_nsga2/post_onset.py,28,55,validate_post_onset_config,False
python/ecsp_nsga2/post_onset.py,58,69,handoff_digest,False
python/ecsp_nsga2/post_onset.py,72,73,_json,False
python/ecsp_nsga2/post_onset.py,76,98,_comparison,False
python/ecsp_nsga2/post_onset.py,101,145,run_post_onset,False
python/ecsp_nsga2/post_onset.py,148,156,_nondominated_ranks,False
python/ecsp_nsga2/post_onset.py,159,208,write_backend_rank_comparison,False
python/ecsp_nsga2/post_onset_batch.py,21,31,_cpu_init,False
python/ecsp_nsga2/post_onset_batch.py,34,40,_cpu_case,False
python/ecsp_nsga2/post_onset_batch.py,43,49,_cpu_baseline,False
python/ecsp_nsga2/post_onset_batch.py,52,154,run_post_onset_batch,False
python/ecsp_nsga2/post_onset_batch.py,103,124,group,False
python/ecsp_nsga2/post_onset_batch.py,91,97,fill_baselines,False
python/ecsp_nsga2/propagation.py,52,77,_require_finite_json_numbers,False
python/ecsp_nsga2/propagation.py,80,99,_validated_cell_area,False
python/ecsp_nsga2/propagation.py,102,117,_checked_scaled_measure,False
python/ecsp_nsga2/propagation.py,120,140,_safe_harmonic_mean,False
python/ecsp_nsga2/propagation.py,143,189,_scaled_diffusion_cfl_term,False
python/ecsp_nsga2/propagation.py,220,285,_table_property,False
python/ecsp_nsga2/propagation.py,288,323,_div_k_grad,False
python/ecsp_nsga2/propagation.py,326,390,_thermal_diffusive_cfl,False
python/ecsp_nsga2/propagation.py,393,409,_interp_time_history,False
python/ecsp_nsga2/propagation.py,412,426,_kinetic_rate,False
python/ecsp_nsga2/propagation.py,429,458,_accepted_channel_step,False
python/ecsp_nsga2/propagation.py,461,493,_positive_time_step_count,False
python/ecsp_nsga2/propagation.py,496,518,_configuration_integer,False
python/ecsp_nsga2/propagation.py,521,541,_arrival_time_statistics,False
python/ecsp_nsga2/propagation.py,544,548,_front_edge_count,False
python/ecsp_nsga2/propagation.py,551,554,_front_perimeter,False
python/ecsp_nsga2/propagation.py,557,602,_effective_regression_velocity,False
python/ecsp_nsga2/propagation.py,605,660,_reaction_level_set,False
python/ecsp_nsga2/propagation.py,663,2160,run_condensed_propagation,False
python/ecsp_nsga2/propagation.py,2163,2186,final_refinement_objectives,False
python/ecsp_nsga2/propagation.py,205,217,as_dict,False
python/ecsp_nsga2/workflow.py,62,74,_json_safe,False
python/ecsp_nsga2/workflow.py,86,205,__init__,False
python/ecsp_nsga2/workflow.py,207,234,_save_effective_config,False
python/ecsp_nsga2/workflow.py,237,251,_metadata,False
python/ecsp_nsga2/workflow.py,253,312,_initial_population,False
python/ecsp_nsga2/workflow.py,314,324,_constraint_penalty_objectives,False
python/ecsp_nsga2/workflow.py,326,365,_numerical_violation,False
python/ecsp_nsga2/workflow.py,367,461,_apply_raw_metrics,False
python/ecsp_nsga2/workflow.py,463,529,_evaluate_population,False
python/ecsp_nsga2/workflow.py,532,558,_write_population_csv,False
python/ecsp_nsga2/workflow.py,560,616,_make_child,False
python/ecsp_nsga2/workflow.py,618,648,_offspring,False
python/ecsp_nsga2/workflow.py,650,659,_hypervolume_proxy,False
python/ecsp_nsga2/workflow.py,661,679,_save_generation_summary,False
python/ecsp_nsga2/workflow.py,681,683,_area_matched_staggered_enabled,False
python/ecsp_nsga2/workflow.py,685,712,_recommended_area_match_target,False
python/ecsp_nsga2/workflow.py,714,858,_evaluate_area_matched_staggered,False
python/ecsp_nsga2/workflow.py,861,891,_comparison_record,False
python/ecsp_nsga2/workflow.py,893,944,_write_area_matched_staggered_comparison,False
python/ecsp_nsga2/workflow.py,946,959,_record_baseline_failure,False
python/ecsp_nsga2/workflow.py,961,1036,_select_propagation_candidates,False
python/ecsp_nsga2/workflow.py,1038,1126,_resolved_propagation_config,False
python/ecsp_nsga2/workflow.py,1128,1166,_propagation_metadata,False
python/ecsp_nsga2/workflow.py,1169,1230,_validate_handoff_reevaluation,False
python/ecsp_nsga2/workflow.py,1232,1337,_run_propagation_refinement,False
python/ecsp_nsga2/workflow.py,1340,1359,_propagation_comparison_record,False
python/ecsp_nsga2/workflow.py,1361,1411,_write_propagation_comparison,False
python/ecsp_nsga2/workflow.py,1413,1431,_copy_recommendation_geometry,False
python/ecsp_nsga2/workflow.py,1434,1452,_load_persisted_baseline_raster,False
python/ecsp_nsga2/workflow.py,1454,1712,_finalise_with_propagation,False
python/ecsp_nsga2/workflow.py,1714,1812,_finalise,False
python/ecsp_nsga2/workflow.py,1814,1881,run,False
python/ecsp_nsga2/workflow.py,1538,1568,refine_one,False
python/ecsp_reactive/cli.py,20,71,_finite_error_json,False
python/ecsp_reactive/cli.py,74,100,_parser,False
python/ecsp_reactive/cli.py,103,176,main,False
python/ecsp_reactive/cli.py,25,63,convert,False
python/ecsp_reactive/condensed/chemistry.py,22,52,__init__,False
python/ecsp_reactive/condensed/chemistry.py,54,55,progress,False
python/ecsp_reactive/condensed/chemistry.py,57,60,raw_rates,False
python/ecsp_reactive/condensed/chemistry.py,62,99,source,False
python/ecsp_reactive/condensed/chemistry.py,101,109,conserved_inventory_residuals,False
python/ecsp_reactive/condensed/chemistry.py,111,112,chemical_reservoir,False
python/ecsp_reactive/condensed/electrical.py,22,43,__init__,False
python/ecsp_reactive/condensed/electrical.py,46,108,evaluate,False
python/ecsp_reactive/condensed/electrical.py,34,34,bt,False
python/ecsp_reactive/condensed/electrical.py,49,49,tensor,False
python/ecsp_reactive/condensed/electrical.py,50,50,array,False
python/ecsp_reactive/condensed/finite_volume.py,16,28,_pad,False
python/ecsp_reactive/condensed/finite_volume.py,31,46,_trace,False
python/ecsp_reactive/condensed/finite_volume.py,49,64,reconstruct,False
python/ecsp_reactive/condensed/finite_volume.py,67,72,physical_flux,False
python/ecsp_reactive/condensed/finite_volume.py,75,123,riemann_flux,False
python/ecsp_reactive/condensed/finite_volume.py,126,131,mechanically_stationary,False
python/ecsp_reactive/condensed/finite_volume.py,134,158,flux_divergence,False
python/ecsp_reactive/condensed/finite_volume.py,93,104,star,False
python/ecsp_reactive/condensed/handoff.py,18,19,model_digest,False
python/ecsp_reactive/condensed/handoff.py,40,43,__init__,False
python/ecsp_reactive/condensed/handoff.py,45,176,adapt,False
python/ecsp_reactive/condensed/handoff.py,46,53,scalar,False
python/ecsp_reactive/condensed/handoff.py,79,86,field,False
python/ecsp_reactive/condensed/handoff.py,88,92,mask,False
python/ecsp_reactive/condensed/solver.py,26,27,_write_json,False
python/ecsp_reactive/condensed/solver.py,382,385,run_reactive_propagation,False
python/ecsp_reactive/condensed/solver.py,31,103,__init__,False
python/ecsp_reactive/condensed/solver.py,105,113,_thermal_terms,False
python/ecsp_reactive/condensed/solver.py,115,134,time_step,False
python/ecsp_reactive/condensed/solver.py,136,164,rhs,False
python/ecsp_reactive/condensed/solver.py,166,181,advance,False
python/ecsp_reactive/condensed/solver.py,183,223,_record,False
python/ecsp_reactive/condensed/solver.py,225,295,run,False
python/ecsp_reactive/condensed/solver.py,297,379,finish,False
python/ecsp_reactive/condensed/solver.py,238,247,save_snapshot,False
python/ecsp_reactive/condensed/tensor_electrical.py,23,47,__init__,False
python/ecsp_reactive/condensed/tensor_electrical.py,50,90,evaluate,False
python/ecsp_reactive/condensed/tensor_math.py,27,31,interp,False
python/ecsp_reactive/condensed/tensor_math.py,34,36,harmonic,False
python/ecsp_reactive/condensed/tensor_math.py,39,49,conduction_and_diagonal,False
python/ecsp_reactive/condensed/tensor_math.py,58,96,__init__,False
python/ecsp_reactive/condensed/tensor_math.py,98,99,tensor,False
python/ecsp_reactive/condensed/tensor_math.py,101,102,pressure,False
python/ecsp_reactive/condensed/tensor_math.py,104,105,sound,False
python/ecsp_reactive/condensed/tensor_math.py,107,110,cold,False
python/ecsp_reactive/condensed/tensor_math.py,112,119,sensible,False
python/ecsp_reactive/condensed/tensor_math.py,121,129,temperature,False
python/ecsp_reactive/condensed/tensor_math.py,131,134,primitive,False
python/ecsp_reactive/condensed/tensor_math.py,136,139,conservative,False
python/ecsp_reactive/condensed/tensor_math.py,141,146,valid,False
python/ecsp_reactive/condensed/tensor_math.py,148,149,progress,False
python/ecsp_reactive/condensed/tensor_math.py,151,157,rates,False
python/ecsp_reactive/condensed/tensor_math.py,159,177,chemistry,False
python/ecsp_reactive/condensed/tensor_math.py,179,180,reservoir,False
python/ecsp_reactive/condensed/tensor_math.py,182,190,thermal,False
python/ecsp_reactive/condensed/tensor_math.py,192,210,step_size,False
python/ecsp_reactive/condensed/tensor_math.py,212,224,_pad,False
python/ecsp_reactive/condensed/tensor_math.py,226,239,_trace,False
python/ecsp_reactive/condensed/tensor_math.py,241,250,reconstruct,False
python/ecsp_reactive/condensed/tensor_math.py,252,256,physical_flux,False
python/ecsp_reactive/condensed/tensor_math.py,258,287,riemann,False
python/ecsp_reactive/condensed/tensor_math.py,289,315,hydro,False
python/ecsp_reactive/condensed/tensor_math.py,317,337,rhs,False
python/ecsp_reactive/condensed/tensor_math.py,339,354,trial,False
python/ecsp_reactive/condensed/tensor_math.py,356,380,record,False
python/ecsp_reactive/condensed/tensor_math.py,382,384,front_edges,False
python/ecsp_reactive/condensed/tensor_math.py,270,279,star,False
python/ecsp_reactive/condensed/tensor_solver.py,23,53,validate_execution_config,False
python/ecsp_reactive/condensed/tensor_solver.py,76,81,_snapshot,False
python/ecsp_reactive/condensed/tensor_solver.py,85,219,run_tensor_solvers,False
python/ecsp_reactive/condensed/tensor_solver.py,222,228,run_tensor_propagation_batch,False
python/ecsp_reactive/condensed/tensor_solver.py,58,69,__init__,False
python/ecsp_reactive/condensed/tensor_solver.py,70,73,__call__,False
python/ecsp_reactive/condensed/thermo.py,18,40,__init__,False
python/ecsp_reactive/condensed/thermo.py,42,43,cp,False
python/ecsp_reactive/condensed/thermo.py,45,51,_absolute_integral,False
python/ecsp_reactive/condensed/thermo.py,53,54,sensible_energy,False
python/ecsp_reactive/condensed/thermo.py,56,65,temperature,False
python/ecsp_reactive/condensed/thermo.py,69,86,__init__,False
python/ecsp_reactive/condensed/thermo.py,88,90,pressure,False
python/ecsp_reactive/condensed/thermo.py,92,94,sound_speed,False
python/ecsp_reactive/condensed/thermo.py,96,101,cold_energy,False
python/ecsp_reactive/condensed/thermo.py,103,104,internal_energy,False
python/ecsp_reactive/condensed/thermo.py,106,107,temperature,False
python/ecsp_reactive/condensed/thermo.py,109,118,primitive,False
python/ecsp_reactive/condensed/thermo.py,120,125,conservative,False
python/ecsp_reactive/condensed/thermo.py,127,132,valid_primitive,False
python/ecsp_reactive/condensed/thermo.py,134,138,validate,False
python/ecsp_reactive/condensed/validation_cases.py,6,32,synthetic_condensed_case,False
python/ecsp_reactive/configuration.py,36,68,_construct_unique_mapping,False
python/ecsp_reactive/configuration.py,77,80,_load_unique_yaml,False
python/ecsp_reactive/configuration.py,233,236,_mapping,False
python/ecsp_reactive/configuration.py,239,266,_validate_key_set,False
python/ecsp_reactive/configuration.py,269,369,_validate_configuration_keys,False
